102248|337|1|1|1
101991|275|0|1|0
102384|368|1|1|0
102602|284|0|0|1
103112|366|0|0|1
104356|360|1|1|0
102982|335|1|1|0
102638|292|1|0|1
103163|245|1|0|1
103365|284|1|1|1
101291|352|0|0|0
102913|382|0|1|1
101809|294|1|0|0
103174|263|0|0|0
102675|272|0|0|1
102270|288|1|1|1
101278|327|0|1|1
102915|253|1|0|1
102623|305|0|1|0
103036|216|0|0|1
102558|303|1|1|0
102516|348|1|0|1
102276|193|1|0|1
102307|231|0|0|1
101711|331|1|0|1
102729|226|1|1|1
102443|313|1|0|0
102131|333|0|0|0
102533|310|1|0|1
102239|319|1|1|1
104061|190|1|0|0
101343|394|0|1|1
103082|448|1|1|1
101533|258|0|0|1
101728|270|1|1|1
102746|278|1|1|1
102672|307|1|1|0
102831|326|0|1|1
102355|263|0|1|0
101779|335|0|0|1
101875|214|1|1|1
101118|205|1|0|0
100449|261|0|0|0
103332|213|0|1|1
103502|258|0|1|0
100761|420|0|1|1
103336|313|0|0|1
102334|183|0|1|0
102837|246|1|0|0
102741|221|0|0|1
102502|302|0|1|1
101941|318|0|1|1
103235|222|0|0|1
101991|258|0|1|0
101644|396|1|1|0
104139|295|0|0|0
101442|220|0|1|1
102579|245|0|1|0
102757|266|0|1|1
102509|278|0|0|1
101922|274|0|1|1
102460|393|1|0|1
103243|329|1|1|0
104843|247|1|1|1
102774|433|1|1|0
101631|246|0|1|1
101843|293|0|0|1
102666|273|1|0|1
102372|261|1|0|1
101738|369|0|1|1
101687|244|1|1|1
103798|344|0|0|0
102450|250|0|0|0
102408|251|0|0|1
101544|381|0|0|0
103756|276|0|0|0
103356|283|0|1|0
101660|239|0|0|0
102924|255|1|1|1
102350|410|1|0|1
101496|205|0|1|1
103012|331|0|1|1
103873|248|1|1|0
102848|338|0|0|1
102601|323|1|0|0
102212|307|1|1|0
101120|321|0|1|1
103398|381|0|1|0
101883|339|1|0|1
102644|267|1|0|1
103022|474|1|0|0
101552|279|1|0|1
102069|297|0|0|1
104200|341|0|1|0
101781|342|1|1|0
101825|352|0|0|1
103109|265|0|1|1
101349|170|1|0|0
100795|340|1|0|0
102702|278|1|1|1
101960|347|0|1|1
101113|377|1|0|1
102568|230|1|0|1
101613|271|1|0|0
102900|122|1|0|0
103642|403|1|1|1
100941|283|1|0|1
102922|196|1|1|0
103148|317|1|1|0
103202|249|1|1|1
102947|264|0|1|1
101937|354|0|1|1
101293|314|0|0|1
102997|269|0|0|1
103150|365|0|1|1
102357|230|1|0|1
103048|253|0|1|0
102864|329|1|1|0
101972|213|1|1|1
104154|314|1|0|0
103052|269|0|0|1
102452|334|1|0|0
102622|267|0|1|1
102552|382|1|1|0
101487|233|1|0|1
103277|371|0|1|0
100959|393|0|1|1
102793|302|1|0|1
102572|278|0|0|1
102807|244|0|0|1
103234|259|0|1|1
101859|319|0|1|1
100001|262|0|1|1
101719|256|0|1|0
103253|313|0|0|1
102989|384|1|1|0
102554|325|0|1|0
103976|329|0|1|0
102138|320|0|1|0
102942|414|0|1|0
102586|414|1|1|1
101224|270|1|1|0
102411|307|1|0|1
103136|350|1|0|1
102306|301|0|1|0
103093|243|1|0|1
102492|393|1|1|1
102647|261|1|1|0
101640|387|0|1|1
104211|304|1|1|0
101437|338|1|1|1
102250|374|0|0|1
103182|295|1|1|1
102106|340|0|0|0
102490|299|1|1|1
102354|247|1|0|0
102316|257|1|1|1
102010|286|0|0|1
102531|403|0|0|1
101859|377|1|1|1
100852|392|0|0|0
102405|369|0|1|0
102609|349|1|0|0
102724|343|1|0|1
101340|242|1|1|1
102009|231|1|0|0
104270|268|1|0|1
102562|368|0|0|0
102178|323|1|0|0
101393|283|1|0|0
102788|401|0|1|1
101659|339|0|1|0
102492|343|0|1|1
101780|320|0|0|0
102465|310|0|1|0
102244|350|1|1|1
103725|225|1|0|1
102889|237|0|0|0
102859|338|0|1|1
103671|307|0|1|1
102046|292|0|0|0
101307|281|1|1|0
102811|266|0|1|0
103227|441|0|1|1
103364|300|0|1|1
102411|239|0|1|0
100860|314|1|0|0
101339|268|1|0|0
101693|313|1|1|1
102298|348|0|1|0
103435|382|0|1|0
102301|310|1|1|0
102060|290|0|0|0
100896|291|1|1|1
102099|406|0|1|1
103656|217|1|0|0
102191|370|1|1|1
102058|273|1|1|0
103832|325|0|1|0
101128|293|1|1|0
102949|350|1|1|1
102791|213|0|0|0
101422|323|0|1|0
101356|360|0|0|1
102582|285|0|0|0
102310|308|0|0|1
102045|357|1|0|1
102137|294|1|1|0
102420|318|1|1|1
102060|391|1|0|0
102068|467|0|0|0
103677|355|0|0|0
102350|300|0|0|0
101984|416|0|1|0
101269|401|1|0|1
101868|310|1|0|1
102377|285|0|0|1
102809|273|0|1|1
101813|310|0|1|0
101286|325|1|0|1
101043|219|0|0|0
103061|307|1|0|0
103232|226|1|0|1
102215|274|0|1|1
104322|365|1|0|1
103390|355|1|1|1
102242|185|0|0|1
102108|285|0|1|1
102332|200|1|0|0
102756|306|0|1|0
103136|312|1|0|0
104254|257|1|0|1
101509|389|1|0|1
103466|256|0|0|0
102206|300|1|0|0
103733|358|1|0|1
101676|333|1|1|1
101855|289|0|0|0
103613|230|1|0|1
102204|378|1|1|1
101280|250|0|0|0
102482|267|1|1|0
103004|427|1|0|0
101799|234|0|1|0
102336|249|0|0|1
102165|219|0|1|1
103450|333|1|1|1
102359|323|1|0|1
101541|306|0|0|1
102760|403|0|0|1
101325|327|1|0|0
102768|325|1|1|1
101885|213|0|0|1
102751|312|1|1|1
101734|151|0|1|0
102243|357|0|1|0
101662|233|1|0|0
101480|350|0|1|1
101797|351|0|1|1
102709|298|0|1|0
102366|337|1|0|1
102067|223|0|0|0
102456|359|0|1|1
104051|232|0|0|0
102639|408|0|1|0
103170|135|1|1|1
101921|289|0|1|1
101772|403|1|0|0
102360|275|0|0|1
102909|317|0|0|1
101307|281|0|0|1
102456|242|0|0|0
102044|319|0|1|0
102769|266|1|0|1
101942|199|1|0|0
102357|216|0|0|0
102576|315|0|0|1
102030|303|1|0|0
103084|260|1|1|0
102427|285|0|0|0
101882|239|0|1|0
103555|316|0|1|0
103987|346|1|1|1
101504|302|1|1|1
103069|131|1|1|0
103769|415|0|0|0
101713|230|0|1|0
103198|250|0|1|0
102101|287|1|0|0
103867|193|1|0|0
101384|149|1|1|1
101944|252|0|0|0
102566|356|0|0|0
102004|261|1|0|1
102043|269|1|0|1
103250|364|0|1|0
101895|267|1|1|1
101953|322|0|0|1
101954|330|0|0|1
102774|326|0|1|0
102179|264|1|0|1
103124|436|0|0|0
101790|271|1|1|0
101996|360|0|0|0
103554|315|0|0|0
102953|335|0|1|0
102624|251|0|1|1
101445|365|1|1|1
102881|376|1|1|1
101668|414|0|1|1
102160|260|0|0|0
102604|409|1|0|1
101978|396|0|0|1
102135|293|0|0|0
101057|453|1|0|1
101839|246|0|1|0
101760|130|1|0|0
102655|263|1|0|1
102646|361|0|0|0
102925|222|0|1|1
102315|286|0|1|1
102923|251|0|0|0
101888|344|0|1|1
102015|414|1|1|0
102510|396|0|0|0
102809|278|1|0|0
102371|258|1|0|1
102218|363|0|1|1
103253|326|1|1|0
102207|338|1|1|0
101618|335|1|0|0
102414|375|1|1|0
101978|352|1|1|1
102730|309|1|0|1
101528|408|0|1|0
101313|288|1|1|0
103791|220|1|1|1
103594|311|0|0|0
101860|500|0|1|0
103613|326|0|1|1
103062|246|1|1|0
103387|311|1|1|1
103451|372|1|1|1
102625|306|1|0|0
102593|246|1|0|1
102184|300|0|1|0
102513|308|0|0|1
103190|265|1|1|0
102189|327|0|1|0
103415|321|1|0|0
103085|338|1|1|1
102299|309|0|1|1
102915|312|1|0|0
101756|159|1|0|1
102763|317|0|0|1
101651|288|1|1|1
102038|274|0|1|0
103011|365|0|1|1
103451|189|1|0|0
104087|381|1|1|1
100696|267|0|1|1
102765|316|0|0|1
103142|291|0|0|1
100960|172|1|1|0
102914|307|0|0|0
101827|355|1|1|0
102663|270|1|1|1
103880|288|0|0|0
102405|222|0|1|1
103097|287|1|0|0
102370|373|1|1|0
103335|281|1|0|1
102796|367|1|0|0
102450|234|0|0|0
102105|391|0|0|1
103055|377|1|1|0
104154|337|1|1|1
102383|236|0|0|0
101943|294|0|0|0
101942|344|0|0|1
100794|203|0|0|0
103114|309|0|1|1
102290|313|1|1|1
104535|346|1|0|0
101489|283|1|0|1
104847|251|0|1|0
102500|260|1|0|1
103547|221|1|0|1
102238|343|0|0|0
102815|229|0|1|1
103955|174|0|0|0
102987|284|1|1|1
101580|378|0|0|0
101202|166|1|1|0
102332|272|0|1|1
102697|288|1|1|1
102492|326|0|1|1
102535|365|1|1|1
103978|286|1|0|1
101375|385|1|1|0
101293|354|1|1|1
101845|204|0|0|1
102338|230|0|1|1
101700|313|0|0|1
103326|149|1|1|1
103704|199|1|0|0
102934|403|1|1|1
101796|213|0|0|1
101356|280|0|0|0
102960|207|0|0|0
102275|270|1|1|0
102667|273|1|1|1
102936|421|1|0|0
100660|214|1|1|0
101221|184|0|1|0
101711|271|0|1|1
103053|245|1|0|0
102525|282|1|1|1
101082|344|0|0|0
102267|266|1|1|1
102867|346|1|0|1
101992|391|1|0|1
102723|352|0|0|0
102778|253|1|1|0
102419|287|0|0|1
102592|264|1|0|0
103466|333|1|1|1
103048|307|0|0|0
101025|312|1|1|1
102511|265|1|0|1
103521|325|1|0|0
102196|385|0|0|1
102225|429|0|1|0
101884|324|1|0|1
102055|337|0|0|0
102410|309|0|1|0
101831|319|0|1|1
102422|293|0|0|0
103006|303|1|1|1
102397|254|0|1|1
102989|395|1|0|1
101640|333|0|0|1
103641|350|0|0|1
102691|195|0|1|1
103054|306|1|0|0
103644|309|1|1|1
102798|265|0|0|0
102834|240|0|1|0
103494|217|0|1|1
102813|274|0|0|1
102806|333|1|1|1
103485|285|0|0|1
102420|301|0|0|0
101726|281|1|0|1
101179|314|1|0|1
102339|297|1|0|1
104177|349|0|0|0
103674|161|1|0|0
101549|208|0|1|1
104310|260|0|1|1
101455|381|0|0|0
102294|167|0|0|1
101080|313|0|1|1
101887|310|0|0|1
102594|311|1|0|0
102944|253|0|0|1
103052|280|0|1|1
101770|240|0|0|0
103545|247|0|0|0
101694|357|1|1|1
102136|346|1|0|0
101282|292|0|0|1
100172|237|0|0|0
102002|306|1|0|0
101620|285|0|1|0
102572|404|1|0|0
100477|337|0|1|1
103694|380|1|1|0
102871|333|1|1|1
100914|195|1|1|0
103389|291|0|1|0
103944|325|1|0|0
103825|214|1|0|1
101930|366|1|0|0
103145|239|0|0|1
102439|294|0|1|1
102676|294|1|1|0
102599|279|0|1|0
102191|151|1|0|0
103132|299|1|0|1
102952|333|1|1|0
102673|417|1|1|1
103403|315|0|0|1
102410|174|0|1|1
101572|357|0|1|1
103767|377|1|0|0
102454|295|0|0|1
103794|273|0|1|1
102740|324|1|0|0
102014|307|0|1|0
102821|272|1|1|0
102419|333|1|0|0
102739|269|1|1|1
103906|336|0|1|0
103335|386|1|0|0
102976|326|0|0|0
101583|247|1|0|1
102658|306|1|0|1
102872|332|0|0|1
101817|237|1|0|1
101868|283|0|0|0
103293|383|1|1|0
101016|338|0|0|1
100422|300|1|0|1
101923|332|1|0|1
102186|303|0|0|1
104172|132|0|1|0
102546|198|1|1|0
101846|215|1|0|1
102650|315|1|1|0
101139|262|0|0|0
103504|309|0|1|1
103399|266|0|1|1
102558|301|0|1|0
102962|193|1|1|0
103530|222|0|1|1
102090|207|0|0|1
102628|394|0|1|0
102894|298|1|1|1
102613|349|1|0|0
100559|169|0|1|0
101810|309|0|1|1
101924|138|1|1|1
102853|289|0|1|1
103198|362|0|1|0
102280|269|0|1|1
103331|230|0|0|0
102227|348|0|0|1
101529|263|0|1|1
101650|346|1|1|1
102211|266|1|1|1
102709|435|0|0|0
102587|341|1|0|1
101412|228|1|1|1
103436|410|0|1|1
101830|351|1|1|1
100429|311|0|1|0
101730|161|0|0|0
101212|281|0|0|1
101864|327|0|0|0
102616|336|0|0|1
101929|251|0|0|0
100989|326|1|1|1
101072|284|1|1|1
101627|333|1|1|0
101388|391|1|1|0
102082|316|1|0|1
102492|367|1|1|1
104641|268|1|0|1
102559|285|0|0|1
101211|312|1|0|0
104209|347|1|0|0
103603|301|0|0|1
102202|330|0|1|1
103150|339|1|1|0
101905|313|1|1|1
101832|311|0|1|0
102125|232|1|0|1
102934|419|0|0|1
102345|319|0|0|1
102099|316|0|0|1
103107|323|1|1|0
102867|262|0|0|0
101502|350|1|0|0
102755|297|0|1|1
102332|298|0|1|1
103169|341|0|0|1
102294|384|0|0|0
101696|272|0|0|0
102000|356|1|0|0
102990|323|1|0|0
102435|421|0|0|1
103826|310|1|1|1
101994|352|0|1|1
103223|224|0|0|1
102479|275|0|1|0
102110|316|0|0|0
104541|284|1|0|1
103167|352|1|1|0
102940|353|0|1|0
102365|324|0|1|1
101825|336|0|1|1
102066|364|0|0|1
102022|369|1|0|0
102409|408|0|0|1
102472|302|0|1|1
102859|445|1|0|1
101614|301|0|0|1
102991|176|1|0|0
102956|405|0|1|1
101857|317|1|0|1
101997|378|0|0|0
101242|281|0|1|1
103870|270|1|0|0
100802|200|0|0|0
103101|418|0|0|0
102964|332|0|1|0
101384|339|0|1|0
103095|322|0|1|0
102765|263|0|0|1
101655|290|0|1|1
103545|284|0|1|0
101627|191|0|1|0
101682|346|1|0|0
102020|361|1|1|0
100103|308|1|0|1
102859|412|0|1|1
101929|341|0|0|0
103126|281|0|0|0
103371|411|0|0|0
102348|336|0|1|1
103481|345|1|0|0
101830|376|1|1|0
101705|284|0|0|0
103025|298|0|0|1
102573|420|0|1|0
101919|233|1|0|0
102464|237|1|0|0
101711|232|1|1|0
100781|321|0|1|0
102515|221|0|1|0
102429|330|1|1|0
102636|300|1|0|1
103126|249|1|0|1
102997|395|0|0|0
100968|325|1|0|0
104532|334|1|0|1
102719|300|0|1|0
102341|338|1|1|0
100953|408|0|0|0
102645|281|0|1|0
102775|230|1|0|1
100958|296|0|1|1
101492|281|0|1|0
103041|230|1|0|1
103024|291|1|0|0
102657|377|0|1|0
101039|340|0|0|0
100576|198|1|1|0
102064|294|1|1|1
103683|265|0|0|0
103719|310|0|0|1
102130|401|0|0|0
102786|347|0|0|0
100769|363|0|0|1
103475|334|1|0|1
102708|354|0|0|1
103042|279|1|1|0
103266|240|0|1|1
103327|320|0|0|1
101710|346|0|0|1
102528|121|0|1|1
101650|418|0|1|1
100792|286|1|0|1
101658|248|1|1|0
102010|462|0|0|1
103407|340|1|1|1
103557|350|0|0|0
102632|243|1|0|0
101465|329|1|0|1
102452|314|0|1|0
103597|225|1|1|0
102453|229|0|1|0
102765|271|0|0|0
102435|248|0|0|1
100956|348|1|1|1
103935|274|0|1|1
102907|177|1|0|0
101817|339|0|0|0
102433|315|1|0|0
102357|322|1|1|0
102584|260|0|0|1
102981|267|0|1|0
102318|284|1|0|0
101900|252|0|1|1
102856|308|1|0|1
103804|226|0|0|1
101403|340|0|0|1
102459|123|1|0|0
102990|340|1|1|1
102883|254|0|1|1
101903|247|1|0|1
101978|219|1|1|1
101914|249|0|1|0
102323|311|0|1|0
102353|116|0|1|0
103190|319|1|0|1
100796|342|1|0|1
101482|329|1|1|1
102255|417|1|0|1
101293|289|0|0|0
102127|401|0|0|0
101729|305|1|1|1
102511|312|1|0|1
102374|361|1|0|0
103407|310|0|0|1
102016|335|0|0|0
103608|261|0|0|1
104240|276|1|1|1
102063|409|1|1|0
101176|302|0|0|1
102000|239|1|1|1
102761|288|0|1|0
103542|292|0|0|0
102323|277|0|0|0
103195|306|0|1|1
102694|149|0|0|1
100887|271|0|1|1
102667|234|0|0|0
103310|383|1|0|1
101771|257|0|1|0
102068|332|1|0|1
103175|357|0|0|0
103373|368|0|1|0
102492|308|1|0|0
103710|280|1|0|1
103350|410|1|1|1
102012|242|0|0|0
102450|355|0|1|0
102469|307|1|0|0
101470|346|0|0|1
100973|241|0|0|1
102361|322|1|0|0
101929|375|1|0|0
102818|329|1|1|0
102048|359|0|0|0
103531|182|1|1|1
102841|273|0|0|0
104219|292|1|0|1
102779|410|1|0|1
102068|293|0|0|1
101546|246|0|0|0
102375|337|1|0|0
103267|329|0|0|0
102298|245|1|0|1
103153|292|1|1|0
101991|338|0|1|1
101913|179|0|0|0
101912|272|1|1|0
102227|322|0|0|1
102246|242|0|1|0
101600|318|0|1|0
101338|369|1|1|0
101315|323|1|0|0
103976|310|1|0|1
101079|259|1|0|0
102410|227|0|0|1
103115|266|0|1|1
102908|274|1|1|0
101186|325|0|0|1
102759|432|0|0|0
103086|330|1|0|0
102542|410|0|0|0
102013|236|1|1|0
103598|234|1|0|0
101887|297|0|1|0
101410|310|0|0|1
100653|255|0|0|1
102270|267|0|1|1
103212|267|0|1|0
101892|151|0|0|1
103818|260|1|0|1
103782|306|0|1|0
103836|406|1|0|0
102781|277|1|0|1
102296|135|0|0|0
103622|176|1|0|1
102334|309|1|0|0
102218|290|1|0|0
102861|386|0|0|0
103591|321|1|0|1
103641|298|1|0|1
104511|276|1|0|1
102862|214|0|1|1
101368|359|1|1|1
101382|286|1|0|1
103969|284|1|0|0
102312|250|1|1|1
103012|287|0|0|0
104042|248|1|0|1
102838|266|1|1|0
100406|249|0|1|0
102265|364|1|0|1
104713|242|1|1|0
103605|352|1|0|0
101259|375|0|1|0
102320|350|1|1|0
103040|385|0|0|1
103637|353|1|1|0
102243|320|0|1|0
102712|332|0|1|0
101390|288|0|0|0
102327|276|0|0|1
102509|149|0|0|1
102035|291|1|0|1
104111|279|1|1|0
104453|396|0|0|1
103046|384|0|0|0
102158|312|1|0|1
102854|273|1|0|1
102558|327|0|1|0
104334|295|0|1|0
101308|362|0|1|0
102152|322|1|1|1
101129|353|0|0|1
102603|260|1|1|0
102378|303|1|1|1
100961|263|0|1|1
102436|215|0|0|0
102458|213|0|1|1
104287|480|1|0|0
102950|309|1|0|1
100632|382|1|1|1
103550|338|1|1|1
103218|143|1|1|0
101038|168|0|0|1
102107|203|0|1|1
102889|362|0|0|1
103263|326|0|0|0
102046|362|0|0|0
101830|393|1|0|0
102757|364|1|0|0
100111|361|1|0|0
101858|241|0|0|0
102820|304|0|1|1
101982|419|1|0|0
103061|242|1|1|1
103365|223|1|1|0
102532|232|0|1|1
100363|223|1|1|0
101669|339|0|1|0
102066|415|1|0|1
102552|338|0|0|1
100663|166|0|1|0
102156|393|1|0|0
102149|437|0|0|1
102390|356|0|0|1
102940|323|0|0|1
102141|224|0|1|1
102303|390|0|0|1
102893|332|0|1|1
103330|251|0|0|1
102955|263|1|1|1
102649|181|0|1|1
102550|378|1|1|0
103195|251|1|1|0
102194|252|1|0|0
101338|345|1|1|0
103088|335|1|1|1
101601|369|1|0|0
101500|312|0|0|0
102383|316|1|1|0
103706|309|0|1|0
102793|323|1|0|1
102587|380|1|1|0
103415|398|0|0|0
102256|236|0|1|1
102672|305|0|0|0
101274|314|1|1|0
102723|175|0|0|1
101636|310|0|1|1
102598|232|0|0|0
101791|279|0|0|0
102688|358|1|1|1
101638|369|0|1|0
103948|298|0|0|1
102546|250|1|1|0
101566|228|1|1|1
102283|182|1|0|1
102186|339|1|0|0
100733|420|1|0|1
103083|270|0|0|1
102802|270|0|1|0
102104|233|0|0|1
102275|256|1|1|1
102119|294|1|0|0
102442|220|1|0|1
103067|276|1|1|0
101226|335|0|0|1
101633|188|0|1|1
102043|323|1|1|0
102983|280|1|0|1
102101|306|1|0|0
102563|359|1|1|1
102613|274|1|1|0
101155|329|1|1|0
101630|277|0|1|0
100972|334|1|1|1
102936|328|1|1|1
102155|376|1|1|1
102945|351|0|0|0
103588|301|1|0|0
101463|279|0|1|0
101321|262|1|1|1
101626|198|1|0|0
102240|269|0|0|0
104354|333|1|0|1
103586|310|1|1|0
103765|254|1|0|1
102687|258|0|1|0
101984|354|1|1|0
102301|337|0|1|0
101803|336|1|0|1
102348|156|0|1|1
102806|265|0|1|1
103380|296|1|1|0
102442|376|1|0|1
102340|275|1|1|0
102199|235|0|0|0
102542|236|1|0|1
101065|179|1|0|0
102491|217|1|0|0
102669|196|0|0|0
102948|428|0|1|1
103014|250|0|1|0
103541|332|1|0|1
101966|358|1|0|0
102154|274|1|1|1
102178|307|0|1|0
102072|401|0|1|0
102499|311|0|1|1
101878|378|0|1|0
101804|350|1|0|0
101114|295|0|0|1
102630|240|0|1|0
102248|261|1|0|1
101855|355|0|1|0
101138|246|1|1|0
103065|367|0|0|1
102804|328|1|0|1
102779|235|0|0|0
102065|344|1|1|0
102335|320|1|0|0
103637|276|0|0|0
101456|315|0|0|1
100335|273|0|0|0
102568|228|1|0|1
103793|259|0|1|0
104288|300|0|1|1
103601|451|1|1|1
101839|234|0|0|1
101197|353|1|1|0
102456|317|1|1|0
103484|299|0|0|0
100571|313|1|1|1
102189|228|0|0|1
101841|499|1|1|0
102976|290|0|0|1
102634|316|0|0|1
101561|367|1|0|0
102856|333|1|1|0
102110|357|0|1|0
103094|265|0|1|0
101774|233|1|0|0
103294|247|0|1|0
103567|215|0|0|1
101783|317|0|0|1
101503|253|0|1|1
102541|223|1|0|1
102478|305|0|0|0
101772|249|1|1|0
101725|352|0|1|1
101758|158|0|0|1
102801|340|1|0|0
102320|240|0|1|1
102203|253|0|1|0
101781|243|0|0|1
101837|277|1|0|1
102557|247|1|1|0
101390|320|0|0|0
103033|229|0|1|0
102533|241|1|0|1
103599|250|0|1|1
103012|145|1|0|1
103201|317|0|0|1
103715|402|1|1|0
102505|326|0|1|1
102323|276|0|1|1
102454|319|1|0|0
101285|100|0|0|1
103290|391|0|1|0
104116|342|1|0|0
102245|223|0|0|1
100752|278|1|1|1
102024|295|1|1|0
102295|301|0|0|1
102684|289|0|1|0
102773|276|0|1|1
101934|402|1|0|1
102526|258|0|0|0
101327|420|0|0|0
103494|345|0|1|0
103140|341|0|1|0
102092|306|0|1|0
103473|234|1|1|0
103611|375|1|0|0
102331|360|1|1|1
101804|418|0|0|1
101885|401|1|0|0
101569|303|1|0|1
103349|237|0|1|0
102371|402|0|1|1
102912|288|0|0|1
101861|130|1|0|1
101805|438|0|1|0
103250|263|0|0|1
103051|329|1|0|0
103771|301|1|1|1
102473|322|1|0|1
101593|271|1|1|1
102713|320|1|0|0
102452|283|1|0|0
102232|365|1|1|0
102856|303|0|1|1
102260|358|1|1|0
104552|281|1|0|0
103433|357|0|0|0
102160|262|0|1|0
104675|400|0|0|1
103140|356|1|0|1
102886|143|0|0|1
103286|204|1|1|1
102107|201|0|0|1
