M,134,17,20,45
M,135,2,18,32
M,136,38,7,35
M,137,2,7,28
M,138,30,10,20
M,139,3,16,38
M,140,17,3,38
M,141,28,49,33
M,142,31,29,7
M,143,6,34,20
M,144,3,10,9
M,145,7,46,28
M,146,35,15,24
M,147,2,16,29
M,148,42,33,8
M,149,46,37,37
M,150,15,10,10
M,151,2,33,32
M,152,28,43,20
M,153,25,24,14
M,154,30,6,3
M,155,46,2,24
M,156,26,3,19
M,157,21,40,5
M,158,7,12,14
M,159,18,25,38
M,160,25,11,21
M,161,36,15,49
M,162,28,49,16
M,163,38,23,7
M,164,43,46,36
M,165,45,16,3
M,166,47,18,31
M,167,34,17,8
M,168,7,47,9
M,169,19,6,25
M,170,6,48,31
M,171,45,24,15
M,172,48,9,2
M,173,42,44,39
M,174,46,39,15
M,175,3,41,11
M,176,36,1,23
M,177,9,7,19
M,178,32,20,33
M,179,48,42,39
M,180,46,25,21
M,181,46,40,19
M,182,20,1,48
M,183,1,30,10
M,184,19,36,23
M,185,10,42,6
M,186,49,32,13
M,187,23,9,16
M,188,40,32,18
M,189,37,32,9
M,190,22,43,42
M,191,20,44,13
M,192,2,35,26
M,193,24,48,19
M,194,2,29,49
M,195,16,3,6
M,196,46,9,41
M,197,28,3,2
M,198,27,27,37
M,199,14,15,22
M,200,36,21,38
M,201,31,9,26
M,202,44,32,39
M,203,35,34,40
M,204,16,37,19
M,205,4,26,23
M,206,31,35,5
M,207,13,10,47
M,208,18,36,2
M,209,5,24,29
M,210,37,31,25
M,211,28,10,23
M,212,43,34,44
M,213,32,4,44
M,214,9,29,9
M,215,6,3,49
M,216,23,48,33
M,217,10,44,14
M,218,19,34,49
M,219,43,11,14
M,220,22,8,24
M,221,5,12,9
M,222,15,32,30
M,223,30,32,37
M,224,10,11,40
M,225,9,28,24
M,226,22,27,13
M,227,15,6,39
M,228,39,21,24
M,229,21,37,44
M,230,33,17,26
M,231,37,33,24
M,232,20,20,36
M,233,42,41,8
M,234,29,39,27
M,235,22,33,2
M,236,33,39,17
M,237,21,9,20
M,238,12,9,10
M,239,11,43,31
M,240,37,47,45
M,241,18,8,38
M,242,26,44,35
M,243,45,18,29
M,244,45,38,7
M,245,44,15,18
M,246,13,33,12
M,247,36,13,6
M,248,11,2,2
M,249,14,43,10
M,250,4,23,2
M,251,36,26,49
M,252,27,25,33
M,253,13,8,35
M,254,37,4,15
M,255,46,5,8
M,256,14,17,34
M,257,20,42,44
M,258,5,7,1
M,259,45,43,45
M,260,16,14,8
M,261,20,21,19
M,262,38,2,25
M,263,43,22,43
M,264,33,9,37
M,265,33,24,34
M,266,25,40,35
M,267,49,24,45
M,268,30,19,47
M,269,12,3,14
M,270,16,31,26
M,271,37,42,33
M,272,17,45,30
M,273,6,15,30
M,274,40,20,46
M,275,14,9,20
M,276,21,14,22
M,277,22,31,2
M,278,23,47,26
M,279,33,22,44
M,280,23,1,35
M,281,37,10,33
M,282,42,47,36
M,283,30,19,15
M,284,11,1,28
M,285,23,46,28
M,286,33,15,27
M,287,34,24,33
M,288,2,49,26
M,289,17,38,10
M,290,22,29,37
M,291,48,4,29
M,292,31,48,42
M,293,39,35,22
M,294,4,49,32
M,295,12,36,34
M,296,16,21,14
M,297,27,12,23
M,298,39,10,28
M,299,10,28,26
M,300,10,47,38
M,301,12,49,16
M,302,26,4,27
M,303,29,43,22
M,304,30,40,34
M,305,21,9,1
M,306,36,29,29
M,307,8,11,1
M,308,7,30,38
M,309,4,30,35
M,310,5,49,29
M,311,14,36,21
M,312,9,42,20
M,313,26,43,18
M,314,43,24,11
M,315,27,19,17
M,316,2,25,31
M,317,16,17,41
M,318,27,43,36
M,319,32,10,49
M,320,3,24,21
M,321,29,26,9
M,322,12,4,21
M,323,13,11,37
M,324,18,29,47
M,325,23,2,4
M,326,33,36,46
M,327,6,14,21
M,328,28,33,8
M,329,44,38,38
M,330,19,13,36
M,331,3,49,5
M,332,36,7,4
M,333,17,3,37
M,334,7,29,31
M,335,34,31,31
M,336,49,3,29
M,337,13,9,20
M,338,38,18,22
M,339,11,11,43
M,340,33,7,44
M,341,46,49,44
M,342,14,27,15
M,343,29,3,30
M,344,21,14,11
M,345,36,28,7
M,346,2,19,2
M,347,39,48,32
M,348,15,34,15
M,349,47,19,36
M,350,46,3,15
M,351,2,7,8
M,352,24,28,22
M,353,11,27,45
M,354,29,37,12
M,355,47,21,37
M,356,36,14,28
M,357,14,31,8
M,358,8,13,43
M,359,8,23,30
M,360,38,14,17
M,361,13,35,35
M,362,16,10,27
M,363,47,27,42
M,364,23,42,32
M,365,25,7,35
M,366,38,38,38
M,367,46,24,21
M,368,25,35,33
M,369,47,28,48
M,370,2,13,28
M,371,37,31,7
M,372,25,11,1
M,373,44,7,24
M,374,8,32,41
M,375,21,18,9
M,376,42,25,10
M,377,18,5,4
M,378,25,6,7
M,379,38,24,3
M,380,10,40,34
M,381,27,26,1
M,382,41,12,7
M,383,19,26,25
M,384,19,25,48
M,385,21,13,18
M,386,23,36,30
M,387,34,20,38
M,388,37,45,46
M,389,39,7,47
M,390,25,49,27
M,391,33,16,14
M,392,29,16,39
M,393,36,4,24
M,394,7,49,47
M,395,46,1,38
M,396,14,15,30
M,397,9,45,20
M,398,15,2,46
M,399,47,16,13
M,400,24,13,44
M,401,20,13,31
M,402,47,7,13
M,403,21,13,12
M,404,20,44,3
M,405,41,36,48
M,406,46,32,45
M,407,33,46,25
M,408,36,20,23
M,409,46,45,15
M,410,38,42,47
M,411,18,23,2
M,412,20,23,39
M,413,48,6,21
M,414,27,34,5
M,415,16,2,3
M,416,24,17,9
M,417,28,10,30
M,418,36,16,33
M,419,1,49,21
M,420,43,22,21
M,421,7,40,16
M,422,10,27,27
M,423,2,29,39
M,424,14,20,11
M,425,1,42,24
M,426,27,41,48
M,427,32,26,37
M,428,40,4,26
M,429,30,29,11
M,430,49,4,44
M,431,4,10,15
M,432,28,32,15
M,433,12,39,13
M,434,24,6,11
M,435,3,6,15
M,436,47,12,42
M,437,34,39,6
M,438,31,10,4
M,439,3,49,36
M,440,11,10,25
M,441,8,24,16
M,442,19,33,2
M,443,18,49,36
M,444,9,40,42
M,445,44,2,20
M,446,39,35,6
M,447,38,41,35
M,448,33,35,14
M,449,24,20,24
M,450,10,43,21
M,451,45,30,28
M,452,44,41,12
M,453,22,22,45
M,454,36,26,2
M,455,14,30,20
M,456,36,20,8
M,457,20,4,33
M,458,41,42,5
M,459,41,35,18
M,460,24,27,34
M,461,30,30,24
M,462,48,26,38
M,463,23,8,7
M,464,19,27,13
M,465,32,12,18
M,466,40,30,37
M,467,31,3,45
M,468,32,27,28
M,469,26,1,20
M,470,48,38,9
M,471,12,18,19
M,472,14,35,12
M,473,25,41,44
M,474,39,40,42
M,475,1,4,42
M,476,13,7,48
M,477,1,39,30
M,478,4,26,28
M,479,4,38,2
M,480,33,22,45
M,481,19,24,16
M,482,47,4,14
M,483,26,16,33
M,484,3,16,27
M,485,43,43,6
M,486,30,47,10
M,487,9,31,15
M,488,44,25,31
M,489,30,41,1
M,490,34,47,8
M,491,33,11,7
M,492,13,17,6
M,493,43,32,15
M,494,47,16,38
M,495,41,11,44
M,496,46,17,47
M,497,19,19,29
M,498,18,18,40
M,499,47,7,20
M,500,17,37,11
M,501,21,33,45
M,502,19,22,20
M,503,25,8,45
M,504,33,8,9
M,505,25,38,18
M,506,20,28,49
M,507,4,25,19
M,508,20,1,38
M,509,3,11,19
M,510,25,2,21
M,511,41,15,44
M,512,44,46,38
M,513,4,27,1
M,514,36,25,4
M,515,2,31,35
M,516,47,21,37
M,517,25,29,27
M,518,30,48,37
M,519,36,31,14
M,520,32,30,16
M,521,2,49,5
M,522,24,5,38
M,523,29,45,2
M,524,26,2,5
M,525,12,47,19
M,526,28,15,1
M,527,48,21,21
M,528,19,37,8
M,529,17,32,15
M,530,21,23,17
M,531,13,47,30
M,532,32,34,21
M,533,19,19,32
M,534,9,34,27
M,535,5,47,39
M,536,46,3,42
M,537,42,10,25
M,538,43,39,19
M,539,26,15,49
M,540,11,44,18
M,541,23,45,40
M,542,36,23,15
M,543,28,47,44
M,544,1,13,20
M,545,38,1,3
M,546,38,29,26
M,547,26,11,20
M,548,11,36,41
M,549,30,47,49
M,550,14,24,5
M,551,46,27,42
M,552,29,3,19
M,553,27,20,2
M,554,1,46,9
M,555,16,14,24
M,556,47,32,28
M,557,14,42,1
M,558,47,35,49
M,559,3,38,38
M,560,42,18,45
M,561,32,18,46
M,562,44,2,34
M,563,38,47,9
M,564,26,20,49
M,565,22,44,9
M,566,13,10,21
M,567,10,8,28
M,568,28,42,30
M,569,44,18,39
M,570,32,32,25
M,571,32,45,30
M,572,35,18,3
M,573,48,4,29
M,574,11,7,4
M,575,4,32,4
M,576,6,5,46
M,577,9,25,9
M,578,36,17,33
M,579,7,44,31
M,580,21,7,43
M,581,46,18,26
M,582,10,5,29
M,583,16,23,34
M,584,34,46,41
M,585,5,6,21
M,586,46,19,17
M,587,1,18,23
M,588,14,26,32
M,589,5,21,6
M,590,1,24,32
M,591,12,34,7
M,592,24,17,7
M,593,30,38,30
M,594,19,15,45
M,595,9,30,28
M,596,48,24,36
M,597,2,5,18
M,598,15,42,25
M,599,23,39,46
M,600,1,6,11
M,601,5,32,38
M,602,37,2,30
M,603,17,21,9
M,604,49,6,32
M,605,15,21,37
M,606,38,13,5
M,607,29,17,17
M,608,39,1,3
M,609,4,40,29
M,610,28,48,6
M,611,16,31,13
M,612,9,9,13
M,613,49,3,42
M,614,19,1,23
M,615,25,23,37
M,616,37,15,19
M,617,27,37,20
M,618,49,33,25
M,619,10,14,44
M,620,13,35,12
M,621,15,9,46
M,622,23,29,45
M,623,2,25,20
M,624,32,49,13
M,625,11,9,33
M,626,16,21,43
M,627,40,19,43
M,628,35,37,18
M,629,25,1,10
M,630,38,2,5
M,631,3,35,17
M,632,35,25,6
M,633,25,5,18
M,634,2,15,49
M,635,4,42,38
M,636,29,14,20
M,637,14,13,12
M,638,34,18,5
M,639,20,32,31
M,640,2,21,2
M,641,45,2,16
M,642,3,14,12
M,643,21,48,1
M,644,35,38,12
M,645,15,33,15
M,646,25,38,4
M,647,5,24,6
M,648,3,26,25
M,649,41,16,40
M,650,28,15,26
M,651,23,18,29
M,652,35,21,24
M,653,45,23,36
M,654,5,2,35
M,655,33,28,29
M,656,5,35,28
M,657,16,32,31
M,658,26,10,39
M,659,13,23,12
M,660,3,35,34
M,661,39,37,31
M,662,34,31,36
M,663,13,43,47
M,664,13,3,32
M,665,13,48,41
M,666,31,6,23
M,667,7,16,47
M,668,12,9,24
M,669,22,45,30
M,670,2,43,8
M,671,23,14,32
M,672,10,26,5
M,673,43,30,49
M,674,35,14,47
M,675,37,47,15
M,676,16,18,46
M,677,41,6,21
M,678,40,31,38
M,679,4,10,19
M,680,43,32,15
M,681,22,12,43
M,682,2,35,2
M,683,27,41,10
M,684,30,23,49
M,685,26,21,35
M,686,38,31,22
M,687,27,47,30
M,688,4,49,29
M,689,33,47,3
M,690,27,30,27
M,691,34,3,7
M,692,40,20,12
M,693,45,6,15
M,694,48,18,49
M,695,33,46,10
M,696,33,27,37
M,697,25,18,44
M,698,28,49,46
M,699,28,28,5
M,700,1,46,32
M,701,13,16,15
M,702,21,42,47
M,703,8,13,35
M,704,45,24,35
M,705,16,13,48
M,706,30,8,19
M,707,20,40,38
M,708,11,20,5
M,709,2,26,7
M,710,5,13,47
M,711,11,33,34
M,712,27,37,18
M,713,18,40,47
M,714,6,44,15
M,715,25,25,42
M,716,7,19,20
M,717,33,15,9
M,718,29,22,37
M,719,17,16,6
M,720,35,46,26
M,721,45,8,43
M,722,42,39,23
M,723,35,47,41
M,724,31,6,10
M,725,29,36,34
M,726,10,39,34
M,727,41,48,21
M,728,17,43,14
M,729,38,46,4
M,730,48,10,14
M,731,40,5,2
M,732,45,23,13
M,733,29,7,49
M,734,40,14,19
M,735,34,47,46
M,736,45,14,47
M,737,15,17,42
M,738,44,16,46
M,739,39,17,45
M,740,38,26,29
M,741,26,12,29
M,742,38,9,2
M,743,46,15,39
M,744,22,6,36
M,745,12,29,8
M,746,21,18,33
M,747,26,38,44
M,748,9,19,44
M,749,11,44,12
M,750,30,46,42
M,751,35,12,13
M,752,12,48,48
M,753,37,7,35
M,754,5,11,9
M,755,35,5,41
M,756,10,44,8
M,757,49,46,10
M,758,30,36,26
M,759,34,4,40
M,760,18,38,26
M,761,21,5,41
M,762,31,13,43
M,763,33,6,42
M,764,43,13,45
M,765,30,5,22
M,766,46,13,33
M,767,14,9,11
M,768,3,10,8
M,769,12,2,18
M,770,5,13,9
M,771,30,9,1
M,772,21,33,44
M,773,28,32,29
M,774,48,3,25
M,775,33,14,15
M,776,4,1,20
M,777,3,25,22
M,778,31,48,34
M,779,34,43,49
M,780,4,44,21
M,781,40,20,32
M,782,45,8,26
M,783,41,19,33
M,784,6,40,32
M,785,38,6,31
M,786,41,47,19
M,787,25,3,8
M,788,17,3,23
M,789,46,18,23
M,790,26,12,11
M,791,12,17,23
M,792,45,43,28
M,793,30,3,13
M,794,43,36,44
M,795,1,14,19
M,796,33,13,37
M,797,38,1,38
M,798,7,29,4
M,799,41,25,42
M,800,48,30,8
M,801,5,28,1
M,802,7,46,7
M,803,44,43,31
M,804,31,38,30
M,805,10,19,17
M,806,27,33,13
M,807,18,42,24
M,808,19,47,14
M,809,13,41,44
M,810,29,2,1
M,811,4,16,24
M,812,43,3,23
M,813,46,13,24
M,814,24,35,28
M,815,47,4,47
M,816,1,33,40
M,817,22,47,1
M,818,32,42,1
M,819,5,16,20
M,820,46,16,40
M,821,42,26,4
M,822,13,5,44
M,823,40,8,4
M,824,3,29,17
M,825,25,21,12
M,826,49,7,33
M,827,38,23,19
M,828,34,43,5
M,829,32,43,17
M,830,49,34,29
M,831,46,9,2
M,832,20,1,44
M,833,21,2,36
M,834,18,8,18
M,835,2,14,19
M,836,37,15,48
M,837,40,26,46
M,838,8,8,8
M,839,35,15,16
M,840,4,12,22
M,841,39,29,5
M,842,42,5,22
M,843,11,30,48
M,844,2,10,26
M,845,42,48,33
M,846,19,22,47
M,847,3,35,11
M,848,25,35,16
M,849,12,35,24
M,850,15,35,41
M,851,36,1,45
M,852,38,46,9
M,853,49,31,23
M,854,17,47,37
M,855,1,44,31
M,856,11,9,9
M,857,16,38,13
M,858,8,22,6
M,859,49,8,30
M,860,23,44,16
M,861,46,42,34
M,862,35,12,2
M,863,31,46,23
M,864,41,30,3
M,865,22,21,15
M,866,7,12,39
M,867,29,20,22
M,868,8,29,1
M,869,18,20,6
M,870,47,12,14
M,871,34,36,1
M,872,48,34,9
M,873,39,31,17
M,874,8,17,16
M,875,23,44,3
M,876,38,30,44
M,877,45,44,29
M,878,19,46,14
M,879,35,28,18
M,880,6,34,18
M,881,13,10,23
M,882,42,37,20
M,883,34,9,24
M,884,43,38,39
M,885,2,24,38
M,886,1,4,31
M,887,22,28,3
M,888,44,47,5
M,889,9,15,18
M,890,46,10,23
M,891,18,25,35
M,892,27,11,23
M,893,16,47,25
M,894,31,11,15
M,895,40,29,40
M,896,29,28,6
M,897,45,47,38
M,898,4,23,47
M,899,41,19,35
M,900,33,10,42
M,901,46,44,14
M,902,42,6,42
M,903,2,21,23
M,904,5,32,38
M,905,31,20,6
M,906,22,33,5
M,907,2,37,9
M,908,3,31,22
M,909,45,30,41
M,910,14,48,23
M,911,40,8,10
M,912,47,16,16
M,913,44,43,28
M,914,43,13,21
M,915,39,10,26
M,916,27,20,13
M,917,42,12,42
M,918,47,20,40
M,919,41,41,18
M,920,39,42,15
M,921,19,43,28
M,922,24,11,13
M,923,16,49,2
M,924,35,41,37
M,925,24,25,37
M,926,33,20,11
M,927,42,4,7
M,928,28,20,6
M,929,38,10,8
M,930,8,44,48
M,931,35,45,39
M,932,25,42,37
M,933,28,36,34
M,934,5,36,14
M,935,17,14,48
M,936,13,44,6
M,937,18,37,38
M,938,31,17,41
M,939,1,39,1
M,940,30,45,26
M,941,42,13,17
M,942,39,9,21
M,943,44,26,6
M,944,23,36,12
M,945,45,20,39
M,946,42,8,14
M,947,5,16,16
M,948,11,44,41
M,949,29,7,26
M,950,6,42,37
M,951,47,48,16
M,952,15,40,28
M,953,21,28,38
M,954,8,46,20
M,955,35,17,37
M,956,9,9,33
M,957,5,10,25
M,958,15,1,33
M,959,49,49,27
M,960,2,7,27
M,961,1,1,11
M,962,27,13,17
M,963,37,35,2
M,964,28,34,2
M,965,20,15,42
M,966,4,43,1
M,967,3,30,44
M,968,12,21,12
M,969,27,42,46
M,970,42,2,23
M,971,45,27,19
M,972,5,34,47
M,973,2,35,26
M,974,32,12,17
M,975,40,1,15
M,976,13,37,11
M,977,37,17,18
M,978,3,48,38
M,979,29,16,30
M,980,12,12,6
M,981,28,47,31
M,982,40,46,20
M,983,17,38,36
M,984,49,36,39
M,985,2,21,48
M,986,42,35,16
M,987,36,23,42
M,988,23,15,25
M,989,45,25,41
M,990,9,34,1
M,991,24,26,3
M,992,23,13,22
M,993,14,10,24
M,994,26,2,45
M,995,8,45,4
M,996,9,39,35
M,997,7,43,32
M,998,14,44,10
M,999,44,23,24
M,1000,37,18,36
M,1001,30,41,36
M,1002,44,43,5
M,1003,25,18,41
M,1004,26,2,34
M,1005,42,14,10
M,1006,33,11,37
M,1007,49,10,25
M,1008,48,35,27
M,1009,29,16,35
M,1010,26,7,42
M,1011,38,10,26
M,1012,28,26,9
M,1013,7,11,22
M,1014,18,23,33
M,1015,21,16,41
M,1016,38,10,39
M,1017,7,21,49
M,1018,20,5,14
M,1019,17,29,47
M,1020,9,32,2
M,1021,27,39,24
M,1022,44,3,15
M,1023,30,36,25
M,1024,28,36,14
M,1025,39,20,3
M,1026,46,23,33
M,1027,47,10,40
M,1028,28,9,3
M,1029,25,46,22
M,1030,2,15,21
M,1031,34,34,29
M,1032,36,4,40
M,1033,27,48,10
M,1034,30,46,15
M,1035,42,7,47
M,1036,25,20,2
M,1037,17,28,17
M,1038,12,16,43
M,1039,7,8,10
M,1040,22,15,33
M,1041,5,28,46
M,1042,26,20,41
M,1043,40,36,46
M,1044,44,2,42
M,1045,8,20,37
M,1046,1,5,33
M,1047,14,39,31
M,1048,3,36,18
M,1049,17,49,39
M,1050,13,6,37
M,1051,29,36,46
M,1052,44,24,20
M,1053,24,46,23
M,1054,8,28,29
M,1055,44,18,18
M,1056,17,25,7
M,1057,43,8,15
M,1058,38,10,27
M,1059,30,4,25
M,1060,24,45,20
M,1061,33,6,7
M,1062,44,39,46
M,1063,19,19,5
M,1064,42,23,6
M,1065,12,23,38
M,1066,18,19,32
M,1067,6,36,13
M,1068,27,1,28
M,1069,37,47,24
M,1070,20,7,15
M,1071,17,31,29
M,1072,12,32,9
M,1073,40,37,46
M,1074,7,25,48
M,1075,17,30,33
M,1076,44,36,28
M,1077,17,27,28
M,1078,4,22,20
M,1079,5,3,35
M,1080,39,31,24
M,1081,19,27,10
M,1082,41,33,26
M,1083,7,10,41
M,1084,14,39,11
M,1085,47,12,22
M,1086,19,7,44
M,1087,44,43,20
M,1088,9,16,2
M,1089,33,42,39
M,1090,6,40,30
M,1091,13,33,44
M,1092,29,42,4
M,1093,42,26,44
M,1094,29,39,33
M,1095,27,20,12
M,1096,15,28,36
M,1097,40,26,46
M,1098,7,38,5
M,1099,36,20,29
M,1100,17,28,49
M,1101,31,14,6
M,1102,8,25,20
M,1103,26,45,20
M,1104,21,35,48
M,1105,2,44,5
M,1106,46,17,43
M,1107,49,13,42
M,1108,47,12,40
M,1109,44,48,24
M,1110,9,27,3
M,1111,18,4,43
M,1112,39,16,28
M,1113,5,46,1
M,1114,32,21,26
M,1115,14,10,40
M,1116,11,1,22
M,1117,22,27,32
M,1118,35,44,17
M,1119,3,14,27
M,1120,12,26,22
M,1121,13,28,1
M,1122,4,47,19
M,1123,12,10,13
M,1124,21,17,23
M,1125,47,9,37
M,1126,31,16,5
M,1127,8,35,5
M,1128,18,21,16
M,1129,35,11,9
M,1130,41,49,14
M,1131,44,31,36
M,1132,35,29,49
M,1133,11,4,23
M,1134,34,20,3
M,1135,25,13,11
M,1136,43,31,41
M,1137,1,33,20
M,1138,15,16,25
M,1139,4,43,22
M,1140,16,41,5
M,1141,44,13,9
M,1142,22,40,43
M,1143,36,41,40
M,1144,7,11,48
M,1145,48,47,1
M,1146,16,34,7
M,1147,48,24,21
M,1148,6,46,14
M,1149,35,37,44
M,1150,14,31,39
M,1151,2,18,11
M,1152,33,30,23
M,1153,47,11,38
M,1154,44,13,39
M,1155,19,3,44
M,1156,48,10,18
M,1157,7,39,2
M,1158,14,19,11
M,1159,41,7,14
M,1160,30,15,45
M,1161,19,9,43
M,1162,14,44,45
M,1163,8,36,4
M,1164,27,13,34
M,1165,11,48,33
M,1166,31,29,18
M,1167,26,28,43
M,1168,11,20,6
M,1169,25,33,3
M,1170,48,33,19
M,1171,7,37,14
M,1172,20,25,33
M,1173,2,40,35
M,1174,41,11,28
M,1175,23,21,20
M,1176,23,25,19
M,1177,27,45,5
M,1178,37,24,48
M,1179,39,29,22
M,1180,45,9,29
M,1181,44,28,16
M,1182,4,2,36
M,1183,40,34,32
M,1184,24,29,46
M,1185,38,49,5
M,1186,22,13,15
M,1187,28,19,26
M,1188,41,27,27
M,1189,34,42,1
M,1190,34,48,5
M,1191,39,8,4
M,1192,5,6,15
M,1193,35,25,36
M,1194,43,29,29
M,1195,39,15,38
M,1196,17,39,42
M,1197,40,34,41
M,1198,29,49,5
M,1199,1,18,35
M,1200,48,15,34
M,1201,44,2,9
M,1202,25,34,42
M,1203,41,42,13
M,1204,30,6,42
M,1205,2,41,11
M,1206,8,47,17
M,1207,6,42,23
M,1208,14,43,41
M,1209,41,20,49
M,1210,31,10,40
M,1211,38,18,44
M,1212,42,21,15
M,1213,32,30,27
M,1214,31,15,40
M,1215,12,22,49
M,1216,40,3,2
M,1217,17,24,31
M,1218,27,30,47
M,1219,16,11,29
M,1220,12,16,47
M,1221,37,18,47
M,1222,36,22,11
M,1223,16,31,12
M,1224,29,29,12
M,1225,3,26,23
M,1226,20,40,49
M,1227,26,42,4
M,1228,6,14,7
M,1229,4,46,39
M,1230,22,9,46
M,1231,42,22,8
M,1232,2,33,46
M,1233,19,26,44
M,1234,16,43,7
M,1235,20,36,37
M,1236,42,49,40
M,1237,49,2,45
M,1238,37,25,17
M,1239,27,4,39
M,1240,39,1,16
M,1241,16,8,23
M,1242,39,27,33
M,1243,42,14,20
M,1244,15,32,6
M,1245,1,32,7
M,1246,23,21,21
M,1247,9,5,11
M,1248,6,14,32
M,1249,11,42,2
M,1250,6,49,27
M,1251,5,19,43
M,1252,20,14,41
M,1253,29,43,2
M,1254,28,34,21
M,1255,12,39,5
M,1256,13,20,31
M,1257,37,9,7
M,1258,20,7,1
M,1259,32,1,46
M,1260,7,47,46
M,1261,46,37,16
M,1262,44,35,32
M,1263,2,3,45
M,1264,32,1,1
M,1265,18,44,39
M,1266,7,17,17
M,1267,24,40,36
M,1268,8,49,3
M,1269,29,36,14
M,1270,33,28,42
M,1271,15,37,11
M,1272,29,2,11
M,1273,6,23,23
M,1274,2,43,16
M,1275,25,23,32
M,1276,3,42,13
M,1277,21,48,26
M,1278,10,25,22
M,1279,15,11,12
M,1280,17,20,33
M,1281,9,6,13
M,1282,41,20,42
M,1283,16,24,8
M,1284,21,14,5
M,1285,5,43,40
M,1286,10,31,32
M,1287,16,25,49
M,1288,45,48,49
M,1289,21,28,23
M,1290,28,10,41
M,1291,11,26,28
M,1292,10,20,12
M,1293,2,40,49
M,1294,46,25,12
M,1295,31,28,33
M,1296,10,14,1
M,1297,23,2,14
M,1298,38,22,31
M,1299,13,12,41
M,1300,29,24,11
M,1301,1,48,46
M,1302,12,3,45
M,1303,17,15,3
M,1304,17,48,22
M,1305,22,43,47
M,1306,35,12,21
M,1307,43,15,38
M,1308,8,47,32
M,1309,17,36,16
M,1310,16,47,17
M,1311,32,30,36
M,1312,33,33,19
M,1313,35,22,35
M,1314,4,27,12
M,1315,40,19,39
M,1316,47,6,6
M,1317,31,22,25
M,1318,36,31,14
M,1319,7,41,25
M,1320,34,13,36
M,1321,21,27,12
M,1322,31,36,48
M,1323,34,11,36
M,1324,34,36,16
M,1325,41,34,29
M,1326,1,8,37
M,1327,37,2,37
M,1328,27,47,39
M,1329,14,43,34
M,1330,8,23,47
M,1331,23,36,14
M,1332,39,34,23
M,1333,48,14,33
M,1334,24,9,49
M,1335,1,7,33
M,1336,11,38,13
M,1337,43,31,14
M,1338,44,32,45
M,1339,30,21,11
M,1340,8,49,39
M,1341,18,19,43
M,1342,16,9,18
M,1343,19,1,35
M,1344,33,8,16
M,1345,14,35,21
M,1346,15,10,26
M,1347,29,17,8
M,1348,24,28,31
M,1349,43,21,13
M,1350,10,7,6
M,1351,41,22,17
M,1352,18,37,11
M,1353,18,43,39
M,1354,18,24,47
M,1355,20,17,2
M,1356,46,46,25
M,1357,11,13,5
M,1358,10,14,44
M,1359,31,27,29
M,1360,16,49,3
M,1361,6,25,26
M,1362,46,12,25
